x,y
214.0,427.8
118.0,237.4
166.0,334.8
942.0,1883.6
181.0,361.3
229.0,461.2
845.0,1690.9
670.0,1341.7
193.0,385.4
94.0,190.1
123.0,249.3
985.0,1973.1
190.0,380.1
754.0,1509.1
737.0,1473.9
843.0,1685.0
722.0,1447.1
544.0,1089.4
965.0,1930.1
775.0,1553.1
85.0,171.3
137.0,275.4
822.0,1642.5
216.0,434.3
367.0,736.1
162.0,324.8
790.0,1579.0
656.0,1310.8
824.0,1646.8
650.0,1299.0
360.0,723.3
461.0,921.9
238.0,476.8
272.0,546.9
382.0,764.8
748.0,1498.1
686.0,1373.5
844.0,1690.6
835.0,1672.6
807.0,1617.3
136.0,273.5
345.0,692.5
825.0,1649.5
217.0,434.1
919.0,1840.3
689.0,1381.3
784.0,1570.6
635.0,1272.4
937.0,1874.0
895.0,1791.6
479.0,961.5
263.0,524.6
99.0,200.6
240.0,481.4
425.0,851.7
557.0,1113.6
294.0,587.4
802.0,1605.7
319.0,640.8
562.0,1123.2
475.0,953.2
680.0,1360.5
587.0,1172.7
122.0,245.0
33.0,66.8
655.0,1312.8
132.0,264.6
241.0,484.8
533.0,1067.6
831.0,1663.5
273.0,546.2
521.0,1043.2
532.0,1064.2
594.0,1189.1
771.0,1543.9
801.0,1600.7
368.0,736.5
171.0,343.1
415.0,829.6
490.0,981.2
230.0,462.2
779.0,1560.4
613.0,1229.4
19.0,40.4
938.0,1875.3
219.0,439.4
323.0,644.8
246.0,492.5
311.0,624.4
372.0,744.1
970.0,1942.9
947.0,1896.1
903.0,1805.6
881.0,1764.1
307.0,613.2
493.0,989.0
859.0,1717.2
418.0,834.6
40.0,81.9
304.0,606.9
976.0,1951.5
157.0,316.5
612.0,1224.2
428.0,854.8
128.0,256.0
570.0,1143.3
589.0,1176.8
174.0,346.6
520.0,1042.9
378.0,759.3
412.0,824.6
713.0,1428.4
172.0,342.8
688.0,1377.7
551.0,1104.5
124.0,249.7
796.0,1595.2
434.0,869.8
236.0,472.6
3.0,7.5
821.0,1642.9
961.0,1921.6
872.0,1743.4
866.0,1735.3
105.0,209.7
267.0,533.9
131.0,263.6
321.0,641.9
251.0,502.3
278.0,558.5
939.0,1878.2
580.0,1163.0
641.0,1284.7
559.0,1119.6
187.0,375.2
320.0,642.1
223.0,445.9
298.0,598.8
439.0,880.0
127.0,252.6
158.0,317.3
818.0,1636.5
910.0,1819.1
393.0,785.8
417.0,833.2
767.0,1537.5
5.0,10.6
875.0,1750.1
147.0,293.0
853.0,1704.5
700.0,1402.7
324.0,648.0
414.0,827.8
723.0,1444.6
156.0,314.7
699.0,1399.1
274.0,551.3
176.0,351.6
797.0,1594.5
203.0,406.4
525.0,1048.5
61.0,121.3
923.0,1846.9
772.0,1543.7
834.0,1669.7
262.0,523.0
97.0,195.4
331.0,661.4
111.0,222.7
878.0,1756.3
817.0,1633.4
721.0,1444.3
787.0,1574.0
69.0,140.7
291.0,582.3
449.0,901.3
426.0,853.0
761.0,1524.8
967.0,1934.9
451.0,902.0
151.0,301.2
862.0,1727.1
453.0,905.7
102.0,203.9
507.0,1016.8
413.0,824.8
711.0,1421.3
781.0,1561.2
13.0,27.3
842.0,1683.4
84.0,170.0
541.0,1080.5
708.0,1414.8
260.0,520.0
850.0,1701.1
213.0,427.8
963.0,1925.1
816.0,1631.6
210.0,423.0
189.0,380.2
804.0,1608.4
573.0,1145.4
786.0,1571.3
154.0,309.6
471.0,943.0
992.0,1984.1
645.0,1290.4
739.0,1477.1
856.0,1714.1
774.0,1547.3
671.0,1342.5
909.0,1817.4
270.0,540.9
989.0,1977.6
514.0,1029.9
644.0,1288.5
344.0,686.7
585.0,1172.0
14.0,31.1
750.0,1501.0
957.0,1914.9
473.0,947.7
995.0,1992.2
598.0,1196.9
359.0,718.5
1000.0,2001.9
305.0,610.5
443.0,889.1
534.0,1067.9
297.0,593.0
515.0,1031.6
728.0,1459.4
740.0,1479.3
239.0,477.9
496.0,991.9
144.0,291.0
160.0,318.8
224.0,450.5
707.0,1413.8
757.0,1514.4
186.0,373.6
34.0,69.3
665.0,1330.5
654.0,1307.3
377.0,756.5
568.0,1139.1
733.0,1466.3
427.0,857.4
457.0,915.9
954.0,1908.0
244.0,487.2
762.0,1524.8
921.0,1843.8
735.0,1471.0
269.0,536.8
615.0,1229.0
894.0,1789.3
231.0,461.8
519.0,1039.9
932.0,1862.7
27.0,53.2
606.0,1212.9
962.0,1925.6
312.0,623.2
341.0,682.4
275.0,549.7
701.0,1402.4
770.0,1542.5
442.0,886.6
982.0,1966.5
499.0,997.7
245.0,492.1
522.0,1043.9
749.0,1501.3
958.0,1917.1
783.0,1568.7
830.0,1659.3
24.0,50.4
477.0,956.0
7.0,14.7
979.0,1958.0
392.0,784.6
566.0,1135.1
292.0,583.2
657.0,1314.9
777.0,1554.8
857.0,1713.4
64.0,127.2
242.0,483.1
177.0,354.2
101.0,203.9
575.0,1153.3
907.0,1813.1
591.0,1184.2
75.0,152.2
516.0,1034.1
308.0,614.8
882.0,1763.9
182.0,365.6
300.0,603.3
146.0,294.0
659.0,1318.8
780.0,1562.7
929.0,1860.4
381.0,764.8
402.0,807.1
483.0,965.3
706.0,1411.0
868.0,1735.8
734.0,1467.8
468.0,936.0
395.0,788.7
89.0,179.4
438.0,875.9
208.0,416.8
196.0,393.0
974.0,1949.0
586.0,1171.7
506.0,1015.1
709.0,1416.8
227.0,455.9
396.0,795.3
384.0,769.4
674.0,1346.9
235.0,469.5
197.0,393.6
435.0,871.1
636.0,1275.3
858.0,1716.9
809.0,1621.0
487.0,974.4
789.0,1578.6
729.0,1460.3
52.0,104.7
114.0,228.0
556.0,1111.0
906.0,1815.1
746.0,1490.9
130.0,260.0
284.0,566.6
178.0,359.1
540.0,1083.2
791.0,1583.3
743.0,1484.5
337.0,673.8
484.0,968.6
639.0,1279.4
169.0,340.1
271.0,545.4
20.0,42.9
714.0,1428.8
666.0,1332.5
658.0,1315.1
920.0,1840.1
836.0,1672.9
184.0,367.7
918.0,1836.2
731.0,1463.0
452.0,907.5
601.0,1201.4
18.0,38.7
523.0,1044.7
280.0,562.9
277.0,557.2
282.0,566.7
87.0,175.1
717.0,1434.7
254.0,510.2
25.0,49.1
855.0,1713.1
877.0,1754.7
10.0,20.4
815.0,1629.1
583.0,1166.7
623.0,1247.7
301.0,605.0
984.0,1969.3
584.0,1166.9
892.0,1784.9
599.0,1198.4
207.0,415.9
702.0,1403.6
92.0,185.8
336.0,674.4
303.0,606.2
871.0,1745.0
996.0,1991.0
956.0,1912.2
416.0,831.8
848.0,1696.5
387.0,776.6
867.0,1733.2
369.0,741.0
316.0,631.7
679.0,1357.1
348.0,696.0
860.0,1720.3
513.0,1028.2
340.0,679.9
987.0,1976.9
388.0,775.3
31.0,61.8
185.0,373.2
296.0,591.6
916.0,1833.3
302.0,606.4
794.0,1587.1
517.0,1033.5
616.0,1232.2
249.0,497.2
602.0,1204.1
778.0,1557.0
629.0,1258.2
256.0,510.9
694.0,1388.5
504.0,1010.3
237.0,474.4
211.0,425.5
404.0,811.2
803.0,1606.5
673.0,1347.6
539.0,1079.9
888.0,1778.2
148.0,299.1
698.0,1394.6
268.0,537.4
653.0,1305.7
870.0,1741.0
338.0,676.4
692.0,1382.6
747.0,1496.9
400.0,799.4
437.0,875.3
120.0,242.0
719.0,1438.2
115.0,232.6
113.0,228.0
445.0,889.7
640.0,1282.2
2.0,6.1
78.0,155.1
192.0,383.5
29.0,59.1
576.0,1152.0
751.0,1502.0
405.0,812.8
542.0,1085.7
322.0,643.2
295.0,591.1
508.0,1014.7
466.0,931.4
626.0,1254.9
206.0,410.8
847.0,1696.2
758.0,1514.5
935.0,1870.9
930.0,1859.6
813.0,1625.9
467.0,934.7
828.0,1658.8
838.0,1674.7
60.0,119.7
233.0,467.1
357.0,713.9
769.0,1541.3
47.0,93.6
168.0,336.3
548.0,1098.6
42.0,84.7
45.0,91.8
524.0,1050.1
486.0,973.5
22.0,46.5
398.0,796.3
1.0,3.2
755.0,1509.8
198.0,395.8
603.0,1207.9
812.0,1625.6
819.0,1640.2
614.0,1227.2
309.0,620.1
91.0,182.1
904.0,1806.8
951.0,1901.6
90.0,183.1
281.0,562.0
837.0,1677.1
973.0,1949.2
975.0,1953.5
620.0,1243.5
265.0,531.8
528.0,1059.1
691.0,1384.8
642.0,1287.2
205.0,408.6
738.0,1477.1
886.0,1772.2
386.0,775.0
800.0,1600.9
58.0,115.8
549.0,1099.0
460.0,922.9
361.0,721.4
202.0,406.0
672.0,1344.7
766.0,1535.2
212.0,423.6
440.0,880.6
994.0,1989.0
609.0,1219.1
299.0,601.4
215.0,428.6
23.0,46.8
43.0,88.0
183.0,367.4
600.0,1203.4
257.0,515.3
676.0,1353.8
406.0,812.8
48.0,95.1
893.0,1786.7
55.0,109.5
931.0,1865.0
77.0,153.9
389.0,779.6
861.0,1725.2
164.0,330.8
72.0,144.8
720.0,1442.4
695.0,1391.1
605.0,1211.5
741.0,1480.7
332.0,666.4
529.0,1056.9
509.0,1017.8
908.0,1816.2
927.0,1856.1
119.0,240.9
811.0,1622.3
531.0,1060.6
419.0,837.1
582.0,1165.8
590.0,1183.0
335.0,672.4
12.0,25.1
518.0,1036.2
155.0,309.1
80.0,159.1
408.0,815.7
795.0,1593.4
204.0,407.4
648.0,1297.8
8.0,19.0
980.0,1961.5
374.0,749.7
82.0,164.6
456.0,911.7
347.0,695.1
218.0,436.4
902.0,1804.2
563.0,1129.4
194.0,391.2
637.0,1273.1
718.0,1437.1
526.0,1052.4
685.0,1369.0
681.0,1362.5
161.0,324.0
409.0,819.6
977.0,1955.2
191.0,382.5
430.0,859.9
945.0,1890.5
264.0,531.1
997.0,1995.1
167.0,332.6
68.0,135.0
95.0,189.9
966.0,1932.1
67.0,136.6
