x,y
765.0,1532.9
766.0,1535.2
767.0,1537.5
768.0,1536.4
769.0,1541.3
770.0,1542.5
771.0,1543.9
772.0,1543.7
773.0,1545.6
774.0,1547.3
775.0,1553.1
776.0,1552.0
777.0,1554.8
778.0,1557.0
779.0,1560.4
780.0,1562.7
781.0,1561.2
782.0,1564.6
783.0,1568.7
784.0,1570.6
785.0,1569.0
786.0,1571.3
787.0,1574.0
788.0,1574.9
789.0,1578.6
790.0,1579.0
791.0,1583.3
792.0,1583.7
793.0,1587.5
794.0,1587.1
795.0,1593.4
796.0,1595.2
797.0,1594.5
798.0,1595.7
799.0,1597.8
800.0,1600.9
801.0,1600.7
802.0,1605.7
803.0,1606.5
804.0,1608.4
805.0,1612.5
806.0,1614.0
807.0,1617.3
808.0,1616.3
809.0,1621.0
810.0,1622.3
811.0,1622.3
812.0,1625.6
813.0,1625.9
814.0,1630.9
815.0,1629.1
816.0,1631.6
817.0,1633.4
818.0,1636.5
819.0,1640.2
820.0,1641.1
821.0,1642.9
822.0,1642.5
823.0,1646.6
824.0,1646.8
825.0,1649.5
826.0,1655.2
827.0,1653.6
828.0,1658.8
829.0,1660.5
830.0,1659.3
831.0,1663.5
832.0,1663.1
833.0,1668.1
834.0,1669.7
835.0,1672.6
836.0,1672.9
837.0,1677.1
838.0,1674.7
839.0,1678.0
840.0,1682.1
841.0,1682.6
842.0,1683.4
843.0,1685.0
844.0,1690.6
845.0,1690.9
846.0,1694.9
847.0,1696.2
848.0,1696.5
849.0,1698.4
850.0,1701.1
851.0,1704.9
852.0,1706.2
853.0,1704.5
854.0,1710.0
855.0,1713.1
856.0,1714.1
857.0,1713.4
858.0,1716.9
859.0,1717.2
860.0,1720.3
861.0,1725.2
862.0,1727.1
863.0,1725.9
864.0,1728.2
865.0,1731.5
866.0,1735.3
867.0,1733.2
868.0,1735.8
869.0,1740.9
870.0,1741.0
871.0,1745.0
872.0,1743.4
873.0,1747.2
874.0,1748.1
875.0,1750.1
876.0,1752.7
877.0,1754.7
878.0,1756.3
879.0,1761.1
880.0,1762.2
881.0,1764.1
882.0,1763.9
883.0,1767.4
884.0,1770.4
885.0,1772.5
886.0,1772.2
887.0,1776.4
888.0,1778.2
889.0,1777.2
890.0,1782.8
891.0,1782.7
892.0,1784.9
893.0,1786.7
894.0,1789.3
895.0,1791.6
896.0,1793.0
897.0,1796.8
898.0,1797.6
899.0,1798.5
900.0,1800.6
901.0,1804.6
902.0,1804.2
903.0,1805.6
904.0,1806.8
905.0,1812.9
906.0,1815.1
907.0,1813.1
908.0,1816.2
909.0,1817.4
910.0,1819.1
911.0,1825.0
912.0,1822.8
913.0,1829.4
914.0,1827.0
915.0,1832.8
916.0,1833.3
917.0,1834.3
918.0,1836.2
919.0,1840.3
920.0,1840.1
921.0,1843.8
922.0,1845.1
923.0,1846.9
924.0,1851.0
925.0,1851.3
926.0,1854.6
927.0,1856.1
928.0,1854.7
929.0,1860.4
930.0,1859.6
931.0,1865.0
932.0,1862.7
933.0,1866.2
934.0,1867.0
935.0,1870.9
936.0,1874.6
937.0,1874.0
938.0,1875.3
939.0,1878.2
940.0,1882.6
941.0,1881.2
942.0,1883.6
943.0,1884.8
944.0,1890.0
945.0,1890.5
946.0,1892.1
947.0,1896.1
948.0,1896.2
949.0,1900.1
950.0,1902.6
951.0,1901.6
952.0,1907.4
953.0,1905.3
954.0,1908.0
955.0,1909.4
956.0,1912.2
957.0,1914.9
958.0,1917.1
959.0,1920.8
960.0,1922.9
961.0,1921.6
962.0,1925.6
963.0,1925.1
964.0,1928.8
965.0,1930.1
966.0,1932.1
967.0,1934.9
968.0,1938.1
969.0,1936.8
970.0,1942.9
971.0,1944.2
972.0,1943.4
973.0,1949.2
974.0,1949.0
975.0,1953.5
976.0,1951.5
977.0,1955.2
978.0,1956.0
979.0,1958.0
980.0,1961.5
981.0,1965.1
982.0,1966.5
983.0,1968.1
984.0,1969.3
985.0,1973.1
986.0,1973.0
987.0,1976.9
988.0,1978.7
989.0,1977.6
990.0,1982.4
991.0,1980.6
992.0,1984.1
993.0,1985.6
994.0,1989.0
995.0,1992.2
996.0,1991.0
997.0,1995.1
998.0,1999.2
999.0,1997.6
1000.0,2001.9
